Model,Accuracy,F1 Score,Execution Time
k-NN_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.0007692307692307692,0.0007122507122507123,0.05618453025817871
LGBM_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.005384615384615384,0.0014175779667881733,0.053841352462768555
RF_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.16115384615384615,0.08187976647961069,0.035929203033447266
k-NN_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.10730769230769231,0.04589847120647593,0.05547022819519043
LGBM_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.15307692307692308,0.08161597774446142,0.0301516056060791
RF_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.18807692307692309,0.09130120363008769,0.05304217338562012
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.12576923076923077,0.0693423404888597,0.057665109634399414
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.2423076923076923,0.1460949062448278,0.02926349639892578
RF_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.03230769230769231,0.004400209533787323,0.380756139755249
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.009230769230769232,0.008145600743037737,0.06215167045593262
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.010769230769230769,0.004606748222194438,0.05870938301086426
RF_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.05846153846153846,0.011267545057016468,0.04672646522521973
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.06576923076923077,0.032011217729494626,0.060518503189086914
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.05076923076923077,0.01603407338333475,0.038936614990234375
RF_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.051153846153846154,0.017487874718818536,0.046257972717285156
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.07038461538461538,0.017217480967985036,0.057138681411743164
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.036923076923076927,0.01120765081889093,0.05894112586975098
RF_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.305,0.20880100470494717,0.04664897918701172
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.305,0.24180475309974414,0.0601191520690918
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.3342307692307692,0.2851818801502754,0.03392744064331055
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.10076923076923076,0.04058020792171687,0.04622030258178711
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.014615384615384615,0.010414869450195537,0.058136701583862305
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.11692307692307692,0.0371589028678997,0.06758570671081543
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.9857692307692307,0.9856851290662498,0.04593539237976074
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.9096153846153846,0.909953621014062,0.06123805046081543
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.9826923076923076,0.9823489806155801,0.04231095314025879
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.08576923076923076,0.035800726046370426,0.04618573188781738
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.02846153846153846,0.018979884294888807,0.061484336853027344
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.01769230769230769,0.00872065342758742,0.08102297782897949
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.1280769230769231,0.03806376712581313,0.04613208770751953
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.045384615384615384,0.02397652450778608,0.062187910079956055
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.10461538461538461,0.03373419287129711,0.055227041244506836
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.18423076923076923,0.08360327976114909,0.04640674591064453
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.07076923076923076,0.03153649047072555,0.05759000778198242
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_UNSW-NB15,0.03807692307692308,0.02604301106730828,0.05238509178161621
RF_CICIDS2017_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.041666666666666664,0.014690024400141206,0.04599475860595703
k-NN_CICIDS2017_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.058333333333333334,0.017715031615524724,0.10696101188659668
LGBM_CICIDS2017_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04814814814814815,0.026832132242144802,0.03505349159240723
RF_CICIDS2018_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.03351851851851852,0.0023915226467945668,0.04598236083984375
k-NN_CICIDS2018_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.03537037037037037,0.0025868140202611194,0.12109494209289551
LGBM_CICIDS2018_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.05240740740740741,0.016789266094284466,0.03175711631774902
RF_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.040185185185185185,0.014118202608695783,0.04624319076538086
k-NN_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.07592592592592592,0.029991205321431406,0.11145281791687012
LGBM_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.07444444444444444,0.038734427709742496,0.06380128860473633
RF_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.045,0.006715791879006778,0.04521059989929199
k-NN_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.03833333333333333,0.005385713116909532,0.11023664474487305
LGBM_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.03037037037037037,0.006485270154435494,0.04390358924865723
RF_CICIDS2017_CICIDS2018_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04518518518518518,0.013503049983362122,0.04659867286682129
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.047962962962962964,0.019783100904405236,0.10701727867126465
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04,0.011286785724280476,0.03549623489379883
RF_CICIDS2017_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.022407407407407407,0.015387953507760004,0.05678558349609375
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.10888888888888888,0.10111509556106951,0.10936164855957031
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.022962962962962963,0.018108629486730206,0.0725548267364502
RF_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04814814814814815,0.01875094669491492,0.04628801345825195
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.05759259259259259,0.018095695868288082,0.12064528465270996
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.06666666666666667,0.028981352348567753,0.04657554626464844
RF_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04703703703703704,0.01461370283706342,0.055568695068359375
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.0712962962962963,0.04562502525604236,0.11465716361999512
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.052222222222222225,0.032934384303462315,0.07622528076171875
RF_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.05092592592592592,0.017158527030556283,0.04505419731140137
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.041296296296296296,0.004382695081185715,0.11009597778320312
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.03888888888888889,0.008203826632153303,0.0405576229095459
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.05388888888888889,0.028155186908036763,0.05689644813537598
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.07296296296296297,0.0404780250800471,0.11307263374328613
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.041666666666666664,0.027377156221811024,0.08548831939697266
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04111111111111111,0.0032467965214213017,0.04619097709655762
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.03740740740740741,0.017029394220298238,0.11058449745178223
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.041296296296296296,0.008593718926392348,0.050048112869262695
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.9475925925925925,0.9472141925318757,0.05695056915283203
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.7566666666666667,0.7498904931885064,0.11563324928283691
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.947037037037037,0.9468254886526623,0.10068869590759277
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04814814814814815,0.0156084317807289,0.056021690368652344
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.07722222222222222,0.03850675564374601,0.1150667667388916
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.06722222222222222,0.02055405417212298,0.07022857666015625
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.07148148148148148,0.03285608464132167,0.05652809143066406
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.05611111111111111,0.023741614840621175,0.11476850509643555
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICDDoS2019_UNSW-NB15,0.04259259259259259,0.025733096155875605,0.06751489639282227
RF_CICIDS2017_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.036923076923076927,0.002980354494509783,0.04609370231628418
k-NN_CICIDS2017_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03826923076923077,0.013852693762886113,0.10714268684387207
LGBM_CICIDS2017_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.02423076923076923,0.006814613475027072,0.03625369071960449
RF_CICIDS2018_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.035576923076923075,0.01051403105290823,0.04648637771606445
k-NN_CICIDS2018_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.030192307692307692,0.0075858971150314074,0.10364747047424316
LGBM_CICIDS2018_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.02519230769230769,0.01131777979814081,0.03232169151306152
RF_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03423076923076923,0.003250684550426276,0.045876264572143555
k-NN_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.04115384615384615,0.004933261542326254,0.10404133796691895
LGBM_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03884615384615384,0.009992271116491471,0.06447982788085938
RF_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03403846153846154,0.0036779363764491264,0.045598506927490234
k-NN_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03288461538461539,0.003561487347277047,0.10105490684509277
LGBM_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.04576923076923077,0.012659012608280078,0.03514599800109863
RF_CICIDS2017_CICIDS2018_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.033846153846153845,0.0038273028469622875,0.04633951187133789
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03288461538461539,0.007383753321894221,0.10739326477050781
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03,0.0037585122541660444,0.034317970275878906
RF_CICIDS2017_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.01173076923076923,0.006044543455234898,0.05588054656982422
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.04403846153846154,0.007860615948193393,0.10706114768981934
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.036923076923076927,0.008338651453231451,0.0725557804107666
RF_CICIDS2017_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03519230769230769,0.004053291261624989,0.04565882682800293
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.054615384615384614,0.023736853997645364,0.11005020141601562
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.032115384615384615,0.005173228406578116,0.044803619384765625
RF_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.059807692307692305,0.02195112635890622,0.05719447135925293
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.043653846153846154,0.03594839329307517,0.1098477840423584
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.051923076923076926,0.021919041096526665,0.07459902763366699
RF_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.054615384615384614,0.021795922848666185,0.045861244201660156
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03634615384615385,0.005221122122284532,0.10111880302429199
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.032115384615384615,0.015295492784794055,0.04116535186767578
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.04923076923076923,0.02045349009695674,0.0558621883392334
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.051923076923076926,0.019671072428497503,0.10858631134033203
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.06019230769230769,0.032537016164332945,0.08189773559570312
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.06826923076923076,0.03973725940440925,0.04622507095336914
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.037307692307692306,0.0075134009100557226,0.10332298278808594
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.048846153846153845,0.01940925448917279,0.05069327354431152
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.046153846153846156,0.016152385161540956,0.05556631088256836
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.08615384615384615,0.04832012620636509,0.10732603073120117
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.025576923076923077,0.015597942191824489,0.09828329086303711
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.9578846153846153,0.9570130800837758,0.056824684143066406
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.755576923076923,0.7486917792738514,0.10683679580688477
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.9621153846153846,0.962186680876498,0.07356834411621094
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.4369230769230769,0.3710685619707131,0.05586433410644531
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.29134615384615387,0.25612055909734804,0.1084146499633789
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2018_CICDDoS2019_UNSW-NB15,0.42057692307692307,0.4038912472738716,0.07101678848266602
RF_CICIDS2017_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03428571428571429,0.006373282369332641,0.04635190963745117
k-NN_CICIDS2017_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.021785714285714287,0.003129590075749497,0.11110186576843262
LGBM_CICIDS2017_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03,0.0070083577377310375,0.03669571876525879
RF_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03982142857142857,0.010584620452334251,0.04714226722717285
k-NN_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.046785714285714285,0.02219826211486779,0.12614941596984863
LGBM_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.031964285714285716,0.01021584123954267,0.03284335136413574
RF_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.05410714285714286,0.007651609380214181,0.05599069595336914
k-NN_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.05160714285714286,0.01765128711193001,0.11351680755615234
LGBM_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.027678571428571427,0.007991776132797501,0.06692337989807129
RF_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03464285714285714,0.004808005159128755,0.04653525352478027
k-NN_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.027678571428571427,0.0022355114312219426,0.12052583694458008
LGBM_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.04767857142857143,0.013871494093355604,0.03566718101501465
RF_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03589285714285714,0.004364390586849595,0.04672741889953613
k-NN_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03464285714285714,0.003419738068122994,0.11229872703552246
LGBM_CICIDS2017_CICIDS2018_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.033928571428571426,0.016653306389005355,0.035097360610961914
RF_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.012142857142857143,0.006986904967105962,0.05795121192932129
k-NN_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.0067857142857142855,0.0039517233855760016,0.12586617469787598
LGBM_CICIDS2017_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.0425,0.012948065739440977,0.0753474235534668
RF_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.028214285714285713,0.0033497960514890573,0.04685068130493164
k-NN_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.044642857142857144,0.01877030826671828,0.11340856552124023
LGBM_CICIDS2017_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.028214285714285713,0.00451421004872842,0.02712702751159668
RF_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.08607142857142858,0.022622706530113702,0.05742144584655762
k-NN_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.11696428571428572,0.0676319934045968,0.11377692222595215
LGBM_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.060892857142857144,0.026421599271260688,0.07720112800598145
RF_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.04625,0.013585429304903926,0.04640078544616699
k-NN_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03517857142857143,0.0037862602203500326,0.11216378211975098
LGBM_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03446428571428571,0.010439119251987627,0.041229248046875
RF_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.09910714285714285,0.06485879925436713,0.05691218376159668
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.08607142857142858,0.04683122677173592,0.1140751838684082
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.06464285714285714,0.03700752682119989,0.08721256256103516
RF_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.05589285714285714,0.025681746826617422,0.04721403121948242
k-NN_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03428571428571429,0.0051910879508734525,0.11280584335327148
LGBM_CICIDS2017_CICIDS2018_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.03267857142857143,0.004398117971684906,0.05096912384033203
RF_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.05142857142857143,0.02697567800223017,0.057331085205078125
k-NN_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.14035714285714285,0.08537233509166124,0.1155557632446289
LGBM_CICIDS2017_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.05946428571428571,0.029171517081342586,0.10338163375854492
RF_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.5032142857142857,0.4603777445634372,0.05771446228027344
k-NN_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.28982142857142856,0.25423258384403613,0.11822247505187988
LGBM_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.3744642857142857,0.31464585951410806,0.0753483772277832
RF_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.9483928571428571,0.9490269915513238,0.058054447174072266
k-NN_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.7539285714285714,0.7371079828474701,0.12201094627380371
LGBM_CICIDS2017_CICIDS2018_CICIDS2019_UNSW-NB15_w_CICIDS2017_CICIDS2018_CICDDoS2019_UNSW-NB15,0.9525,0.9520151453589293,0.07519388198852539
